id,name,norm_name,short_name,abbreviation,slug,color,alternate_color,logo,is_active
160,Paris Saint-Germain,PSG,PSG,PSG,fra.psg,011F68,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500-dark/160.png,True
148,PSV Eindhoven,PSV,PSV,PSV,ned.psv,ef2f24,000000,https://a.espncdn.com/i/teamlogos/soccer/500-dark/148.png,True
22281,Pafos,Pafos,Pafos,PAF,,82c0fe,003399,https://a.espncdn.com/i/teamlogos/soccer/500/22281.png,True
437,FC Porto,Porto,FC Porto,FCP,por.porto,0000dd,ffa000,https://a.espncdn.com/i/teamlogos/soccer/500-dark/437.png,True
10414,FK Qarabag,Qarabag,FK Qarabag,QAR,,000000,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/10414.png,True
11420,RB Leipzig,RB Leipzig,RB Leipzig,RBL,ger.rb_leipzig,ffffff,740c14,https://a.espncdn.com/i/teamlogos/soccer/500-dark/11420.png,True
257,Rangers,Rangers,Rangers,RAN,,0046ff,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/257.png,True
244,Real Betis,Real Betis,Betis,BET,esp.betis_sevilla,288A00,0A422D,https://a.espncdn.com/i/teamlogos/soccer/500-dark/244.png,True
86,Real Madrid,Real Madrid,Real Madrid,RMA,esp.real_madrid,ffffff,1B4D3E,https://a.espncdn.com/i/teamlogos/soccer/500-dark/86.png,True
89,Real Sociedad,Real Sociedad,Real Sociedad,RSO,,3366CC,000000,https://a.espncdn.com/i/teamlogos/soccer/500/89.png,True
21922,Sabah FK,Sabah FK,Sabah,SAB,sabah_fk,000000,FF1493,https://a.espncdn.com/i/teamlogos/soccer/500-dark/21922.png,True
2790,RB Salzburg,Salzburg,RB Salzburg,SLZ,,d82c3a,052a87,https://a.espncdn.com/i/teamlogos/soccer/500/2790.png,True
243,Sevilla,Sevilla,Sevilla,SEV,,ffffff,d81022,https://a.espncdn.com/i/teamlogos/soccer/500/243.png,True
493,Shakhtar Donetsk,Shakhtar Donetsk,Shakhtar,SHK,ukr.shakhtar_donetsk,ff5900,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500-dark/493.png,True
614,Sheriff Tiraspol,Sheriff,Sheriff,SHE,,1a1a1a,ffff00,https://a.espncdn.com/i/teamlogos/soccer/500/614.png,True
494,Slavia Prague,Slavia Praga,Slavia Prague,SLP,slavia_prague,dc1f26,81c0ff,https://a.espncdn.com/i/teamlogos/soccer/500-dark/494.png,True
521,Slovan Bratislava,Slovan Bratislava,S Bratislava,SLB,svk.slovan_bratislava,81c0ff,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500-dark/521.png,True
433,Sparta Prague,Sparta Praga,Sparta,SPP,,791b29,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/433.png,True
2250,Sporting CP,Sporting CP,Sporting,SCP,por.sporting_lisbon,008127,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500-dark/2250.png,True
3746,SK Sturm Graz,Sturm Graz,Sturm Graz,STG,,ffffff,000000,https://a.espncdn.com/i/teamlogos/soccer/500/3746.png,True
367,Tottenham Hotspur,Tottenham Hotspur,Spurs,TOT,,ffffff,0B1426,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,True
598,1. FC Union Berlin,Union Berlin,Union Berlin,FCU,,DA0308,d4d4d4,https://a.espncdn.com/i/teamlogos/soccer/500/598.png,True
5807,Union St.-Gilloise,Union Saint-Gilloise,Union SG,USG,,FCEE33,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500/5807.png,True
134,VfB Stuttgart,VfB Stuttgart,Stuttgart,VFB,ger.stuttgart,ffffff,DA0308,https://a.espncdn.com/i/teamlogos/soccer/500-dark/134.png,True
138,VfL Wolfsburg,VfL Wolfsburg,Wolfsburg,WOB,,81f733,1a1a1a,https://a.espncdn.com/i/teamlogos/soccer/500/138.png,True
510,Viking FK,Viking FK,Viking FK,VIK,team.viking_fk,000080,ffffff,https://a.espncdn.com/i/teamlogos/soccer/500-dark/510.png,True
11706,Viktoria Plzen,Viktoria Plzen,Viktoria Plzen,PLZ,,0000dd,000000,https://a.espncdn.com/i/teamlogos/soccer/500/11706.png,True
102,Villarreal,Villarreal,Villarreal,VIL,esp.villarreal,ffff00,6cace4,https://a.espncdn.com/i/teamlogos/soccer/500-dark/102.png,True
2722,Young Boys,Young Boys,Young Boys,YB,,ffdd00,FFFFFF,https://a.espncdn.com/i/teamlogos/soccer/500/2722.png,True
2533,Zenit St Petersburg,Zenit St Petersburg,Zenit,ZEN,,0098dc,FFFFFF,https://a.espncdn.com/i/teamlogos/soccer/500/2533.png,True
